,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,568732000.0,1172544000.0,662174000.0,747270000.0
Repurchase Of Capital Stock,-435036000.0,-375038000.0,0.0,-399999000.0
Repayment Of Debt,,0.0,0.0,-45773000.0
Issuance Of Capital Stock,26149000.0,25623000.0,20314000.0,17907000.0
Capital Expenditure,-291900000.0,-401098000.0,-154916000.0,-149707000.0
Income Tax Paid Supplemental Data,231884000.0,,,
End Cash Position,942355000.0,1100139000.0,961474000.0,551134000.0
Beginning Cash Position,1100139000.0,961474000.0,551134000.0,637566000.0
Effect Of Exchange Rate Changes,-11514000.0,-12117000.0,10480000.0,2282000.0
Changes In Cash,-146270000.0,150782000.0,399860000.0,-88714000.0
Financing Cash Flow,-501686000.0,-458332000.0,-30808000.0,-485540000.0
Cash Flow From Continuing Financing Activities,-501686000.0,-458332000.0,-30808000.0,-485540000.0
Net Other Financing Charges,-92799000.0,-108917000.0,-51122000.0,-57675000.0
Net Common Stock Issuance,-408887000.0,-349415000.0,20314000.0,-382092000.0
Common Stock Payments,-435036000.0,-375038000.0,0.0,-399999000.0
Common Stock Issuance,26149000.0,25623000.0,20314000.0,17907000.0
Net Issuance Payments Of Debt,,0.0,0.0,-45773000.0
Net Long Term Debt Issuance,,0.0,0.0,-45773000.0
Long Term Debt Payments,,0.0,0.0,-45773000.0
Investing Cash Flow,-213316000.0,-563430000.0,-231506000.0,-350444000.0
Cash Flow From Continuing Investing Activities,-213316000.0,-563430000.0,-231506000.0,-350444000.0
Net Other Investing Changes,-2211000.0,-417000.0,28081000.0,7116000.0
Net Investment Purchase And Sale,93099000.0,-153913000.0,316117000.0,-207853000.0
Sale Of Investment,121101000.0,47015000.0,321458000.0,485431000.0
Purchase Of Investment,-28002000.0,-200928000.0,-5341000.0,-693284000.0
Net Business Purchase And Sale,-12304000.0,-8002000.0,-420788000.0,0.0
Purchase Of Business,-12304000.0,-8002000.0,-420788000.0,0.0
Net PPE Purchase And Sale,-291900000.0,-401098000.0,-154916000.0,-149707000.0
Purchase Of PPE,-291900000.0,-401098000.0,-154916000.0,-149707000.0
Operating Cash Flow,568732000.0,1172544000.0,662174000.0,747270000.0
Cash Flow From Continuing Operating Activities,568732000.0,1172544000.0,662174000.0,747270000.0
Change In Working Capital,-84314000.0,154237000.0,129688000.0,75213000.0
Change In Other Working Capital,241886000.0,462640000.0,228133000.0,189075000.0
Change In Payables And Accrued Expense,-152138000.0,190739000.0,91572000.0,96950000.0
Change In Accrued Expense,-121942000.0,158543000.0,42168000.0,60240000.0
Change In Payable,-30196000.0,32196000.0,49404000.0,36710000.0
Change In Account Payable,-36523000.0,19747000.0,52206000.0,22099000.0
Change In Tax Payable,6327000.0,12449000.0,-2802000.0,14611000.0
Change In Income Tax Payable,6327000.0,12449000.0,-2802000.0,14611000.0
Change In Prepaid Assets,-65514000.0,-124626000.0,-21130000.0,-31529000.0
Change In Inventory,-130097000.0,-112450000.0,-29110000.0,-58269000.0
Change In Receivables,21549000.0,-262066000.0,-139777000.0,-121014000.0
Changes In Account Receivables,21549000.0,-262066000.0,-139777000.0,-121014000.0
Other Non Cash Items,71808000.0,48356000.0,38250000.0,41543000.0
Stock Based Compensation,133367000.0,114336000.0,98427000.0,88184000.0
Provisionand Write Offof Assets,,2814000.0,12073000.0,
Asset Impairment Charge,,0.0,5887000.0,28498000.0
Deferred Tax,-39495000.0,15455000.0,-1491577000.0,307000.0
Deferred Income Tax,-39495000.0,15455000.0,-1491577000.0,307000.0
Depreciation Amortization Depletion,125793000.0,108729000.0,93538000.0,78990000.0
Depreciation And Amortization,125793000.0,108729000.0,93538000.0,78990000.0
Depreciation,,108729000.0,,78990000.0
Operating Gains Losses,,-43403000.0,,-8241000.0
Earnings Losses From Equity Investments,,0.0,0.0,-8241000.0
Gain Loss On Investment Securities,,-43403000.0,,
Gain Loss On Sale Of Business,,,,-15769000.0
Net Income From Continuing Operations,361573000.0,772020000.0,1775888000.0,442776000.0
