,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.032234,0.022438,0.21,0.24
Normalized EBITDA,1077800000.0,727700000.0,560400000.0,405800000.0
Total Unusual Items,,,40200000.0,0.0
Total Unusual Items Excluding Goodwill,,,40200000.0,0.0
Net Income From Continuing Operation Net Minority Interest,857300000.0,606800000.0,488500000.0,326500000.0
Reconciled Depreciation,104300000.0,84400000.0,68800000.0,61600000.0
Reconciled Cost Of Revenue,1084900000.0,783000000.0,570000000.0,505900000.0
EBITDA,1077800000.0,727700000.0,560400000.0,405800000.0
EBIT,973500000.0,643300000.0,491600000.0,344200000.0
Net Interest Income,-600000.0,-10400000.0,17700000.0,42500000.0
Interest Expense,18000000.0,14900000.0,,
Interest Income,17400000.0,4500000.0,17700000.0,42500000.0
Normalized Income,857300000.0,606800000.0,488500000.0,326500000.0
Net Income From Continuing And Discontinued Operation,857300000.0,606800000.0,488500000.0,326500000.0
Total Expenses,3452400000.0,2696400000.0,2102800000.0,1812000000.0
Total Operating Income As Reported,969600000.0,650400000.0,531800000.0,344200000.0
Diluted Average Shares,805300000.0,835300000.0,838300000.0,875000000.0
Basic Average Shares,791400000.0,816100000.0,821000000.0,855000000.0
Diluted EPS,1.06,0.73,0.58,0.374
Basic EPS,1.08,0.74,0.6,0.382
Diluted NI Availto Com Stockholders,857300000.0,606800000.0,488500000.0,326500000.0
Net Income Common Stockholders,857300000.0,606800000.0,488500000.0,326500000.0
Net Income,857300000.0,606800000.0,488500000.0,326500000.0
Minority Interests,700000.0,-100000.0,,
Net Income Including Noncontrolling Interests,856600000.0,606700000.0,488500000.0,326500000.0
Net Income Continuous Operations,856600000.0,606700000.0,488500000.0,326500000.0
Earnings From Equity Interest Net Of Tax,-68100000.0,-7600000.0,,
Tax Provision,30800000.0,14100000.0,53200000.0,52700000.0
Pretax Income,955500000.0,628400000.0,541700000.0,379200000.0
Other Income Expense,-8900000.0,-7000000.0,32400000.0,-7500000.0
Other Non Operating Income Expenses,-8900000.0,-7000000.0,32400000.0,-7500000.0
Special Income Charges,,,40200000.0,0.0
Other Special Charges,,,-40200000.0,
Restructuring And Mergern Acquisition,,,,0.0
Net Non Operating Interest Income Expense,-600000.0,-10400000.0,17700000.0,42500000.0
Interest Expense Non Operating,18000000.0,14900000.0,,
Interest Income Non Operating,17400000.0,4500000.0,17700000.0,42500000.0
Operating Income,965000000.0,645800000.0,491600000.0,344200000.0
Operating Expense,2367500000.0,1913400000.0,1532800000.0,1306100000.0
Research And Development,512400000.0,424200000.0,341400000.0,277100000.0
Selling General And Administration,1855100000.0,1489200000.0,1191400000.0,1029000000.0
Selling And Marketing Expense,1686100000.0,1345700000.0,1071900000.0,926900000.0
General And Administrative Expense,169000000.0,143500000.0,119500000.0,102100000.0
Other Gand A,169000000.0,143500000.0,119500000.0,102100000.0
Gross Profit,3332500000.0,2559200000.0,2024400000.0,1650300000.0
Cost Of Revenue,1084900000.0,783000000.0,570000000.0,505900000.0
Total Revenue,4417400000.0,3342200000.0,2594400000.0,2156200000.0
Operating Revenue,4417400000.0,3342200000.0,2594400000.0,2156200000.0
