,2023-05-31,2022-05-31,2021-05-31,2020-05-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.203844,0.179,0.137279,0.17191
Normalized EBITDA,2213542000.0,1987313000.0,1773910000.0,1542737000.0
Total Unusual Items,,,0.0,0.0
Total Unusual Items Excluding Goodwill,,,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,1348010000.0,1235757000.0,1110968000.0,876360000.0
Reconciled Depreciation,409162000.0,399701000.0,387951000.0,379053000.0
Reconciled Cost Of Revenue,4642401000.0,4222213000.0,3801689000.0,3851372000.0
EBITDA,2213542000.0,1987313000.0,1773910000.0,1542737000.0
EBIT,1804380000.0,1587612000.0,1385959000.0,1163684000.0
Net Interest Income,-109516000.0,-88602000.0,-97743000.0,-104405000.0
Interest Expense,111232000.0,88844000.0,98210000.0,105393000.0
Interest Income,1716000.0,242000.0,467000.0,988000.0
Normalized Income,1348010000.0,1235757000.0,1110968000.0,876360000.0
Net Income From Continuing And Discontinued Operation,1348010000.0,1235757000.0,1110968000.0,876037000.0
Total Expenses,7013105000.0,6267089000.0,5730848000.0,5922424000.0
Rent Expense Supplemental,,,2983514000.0,3055145000.0
Total Operating Income As Reported,1802664000.0,1587370000.0,1385492000.0,1162696000.0
Diluted Average Shares,103377000.0,105523000.0,107707000.0,107012000.0
Basic Average Shares,101645000.0,103172000.0,104874000.0,103816000.0
Diluted EPS,12.99,11.65,10.24,8.11
Basic EPS,13.21,11.92,10.52,8.36
Diluted NI Availto Com Stockholders,1348010000.0,1235757000.0,1110968000.0,876037000.0
Net Income Common Stockholders,1348010000.0,1235757000.0,1110968000.0,876037000.0
Otherunder Preferred Stock Dividend,5463000.0,6132000.0,,
Net Income,1348010000.0,1235757000.0,1110968000.0,876037000.0
Net Income Including Noncontrolling Interests,1348010000.0,1235757000.0,1110968000.0,876037000.0
Net Income Discontinuous Operations,,0.0,0.0,-323000.0
Net Income Continuous Operations,1348010000.0,1235757000.0,1110968000.0,876360000.0
Tax Provision,345138000.0,263011000.0,176781000.0,181931000.0
Pretax Income,1693148000.0,1498768000.0,1287749000.0,1058291000.0
Special Income Charges,,,0.0,0.0
Restructuring And Mergern Acquisition,,,0.0,0.0
Net Non Operating Interest Income Expense,-109516000.0,-88602000.0,-97743000.0,-104405000.0
Interest Expense Non Operating,111232000.0,88844000.0,98210000.0,105393000.0
Interest Income Non Operating,1716000.0,242000.0,467000.0,988000.0
Operating Income,1802664000.0,1587370000.0,1385492000.0,1162696000.0
Operating Expense,2370704000.0,2044876000.0,1929159000.0,2071052000.0
Selling General And Administration,2370704000.0,2044876000.0,1929159000.0,2071052000.0
Gross Profit,4173368000.0,3632246000.0,3314651000.0,3233748000.0
Cost Of Revenue,4642401000.0,4222213000.0,3801689000.0,3851372000.0
Total Revenue,8815769000.0,7854459000.0,7116340000.0,7085120000.0
Operating Revenue,6897130000.0,6226980000.0,5689632000.0,5643494000.0
