,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,263385780.0,-281956140.0,-31244.240989,-4173930.0
Tax Rate For Calcs,0.21,0.27,0.000261,0.27
Normalized EBITDA,-2341120000.0,-1471149000.0,-589700000.0,-249486000.0
Total Unusual Items,1254218000.0,-1044282000.0,-119587000.0,-15459000.0
Total Unusual Items Excluding Goodwill,1254218000.0,-1044282000.0,-119587000.0,-15459000.0
Net Income From Continuing Operation Net Minority Interest,-1304460000.0,-2579761000.0,-719380000.0,-277357000.0
Reconciled Depreciation,186583000.0,62907000.0,10217000.0,3842000.0
Reconciled Cost Of Revenue,1646086000.0,154897000.0,3070000.0,3926000.0
EBITDA,-1086902000.0,-2515431000.0,-709287000.0,-264945000.0
EBIT,-1273485000.0,-2578338000.0,-719504000.0,-268787000.0
Net Interest Income,26160000.0,-4091000.0,-64000.0,-8547000.0
Interest Expense,30596000.0,1374000.0,64000.0,8547000.0
Interest Income,56756000.0,,0.0,
Normalized Income,-2295292220.0,-1817435140.0,-599824244.240989,-266071930.0
Net Income From Continuing And Discontinued Operation,-1304460000.0,-2579761000.0,-719380000.0,-277357000.0
Total Expenses,3202172000.0,1557557000.0,603203000.0,262524000.0
Total Operating Income As Reported,-2593991000.0,-1530446000.0,-599227000.0,-257934000.0
Diluted Average Shares,1693258608.0,740393759.0,24825944.0,24825944.0
Basic Average Shares,1678346079.0,740393759.0,24825944.0,24825944.0
Diluted EPS,-1.51,-6.41,-28.42,-10.852437
Basic EPS,-0.78,-6.41,-28.42,-10.852437
Diluted NI Availto Com Stockholders,-2558678000.0,-4747093000.0,-705596000.0,-269422000.0
Average Dilution Earnings,-1254218000.0,,0.0,
Net Income Common Stockholders,-1304460000.0,-4747093000.0,-705596000.0,-269422000.0
Preferred Stock Dividends,,2167332000.0,-13784000.0,-7935000.0
Net Income,-1304460000.0,-2579761000.0,-719380000.0,-277357000.0
Net Income Including Noncontrolling Interests,-1304460000.0,-2579761000.0,-719380000.0,-277357000.0
Net Income Continuous Operations,-1304460000.0,-2579761000.0,-719380000.0,-277357000.0
Tax Provision,379000.0,49000.0,-188000.0,23000.0
Pretax Income,-1304081000.0,-2579712000.0,-719568000.0,-277334000.0
Other Income Expense,1263750000.0,-1045175000.0,-120277000.0,-10853000.0
Other Non Operating Income Expenses,9532000.0,-893000.0,-690000.0,4606000.0
Gain On Sale Of Security,1254218000.0,-1044282000.0,-119587000.0,-15459000.0
Net Non Operating Interest Income Expense,26160000.0,-4091000.0,-64000.0,-8547000.0
Total Other Finance Cost,,2717000.0,,
Interest Expense Non Operating,30596000.0,1374000.0,64000.0,8547000.0
Interest Income Non Operating,56756000.0,,0.0,
Operating Income,-2593991000.0,-1530446000.0,-599227000.0,-257934000.0
Operating Expense,1556086000.0,1402660000.0,600133000.0,258598000.0
Research And Development,821512000.0,750185000.0,511110000.0,220223000.0
Selling General And Administration,734574000.0,652475000.0,89023000.0,38375000.0
Gross Profit,-1037905000.0,-127786000.0,906000.0,664000.0
Cost Of Revenue,1646086000.0,154897000.0,3070000.0,3926000.0
Total Revenue,608181000.0,27111000.0,3976000.0,4590000.0
Operating Revenue,608181000.0,27111000.0,3976000.0,4590000.0
