,2023-07-31,2022-07-31,2021-07-31,2020-07-31
Ordinary Shares Number,308300000.0,298800000.0,291900000.0,288900000.0
Share Issued,308300000.0,298800000.0,291900000.0,288900000.0
Net Debt,856200000.0,1558300000.0,1351800000.0,126100000.0
Total Debt,2270700000.0,3952900000.0,3539400000.0,3420700000.0
Tangible Book Value,-1493800000.0,-2922200000.0,-2445100000.0,-1069300000.0
Invested Capital,3739900000.0,3886800000.0,3989600000.0,4185900000.0
Working Capital,-1689500000.0,-1891400000.0,-469400000.0,2437500000.0
Net Tangible Assets,-1493800000.0,-2922200000.0,-2445100000.0,-1069300000.0
Capital Lease Obligations,279200000.0,276100000.0,313400000.0,336600000.0
Common Stock Equity,1748400000.0,210000000.0,763600000.0,1101800000.0
Total Capitalization,1748400000.0,210000000.0,2431700000.0,4185900000.0
Total Equity Gross Minority Interest,1748400000.0,210000000.0,763600000.0,1101800000.0
Stockholders Equity,1748400000.0,210000000.0,763600000.0,1101800000.0
Other Equity Interest,,,129100000.0,
Gains Losses Not Affecting Retained Earnings,-43200000.0,-55600000.0,-9900000.0,10500000.0
Other Equity Adjustments,-43200000.0,-55600000.0,-9900000.0,10500000.0
Retained Earnings,-1227400000.0,-1667100000.0,-1666800000.0,-1167900000.0
Capital Stock,3019000000.0,1932700000.0,2311200000.0,2259200000.0
Common Stock,3019000000.0,1932700000.0,2311200000.0,2259200000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,12752700000.0,12043600000.0,9478000000.0,7963600000.0
Total Non Current Liabilities Net Minority Interest,5015200000.0,3737300000.0,4361300000.0,5271900000.0
Other Non Current Liabilities,114200000.0,108400000.0,97700000.0,90100000.0
Non Current Deferred Liabilities,4621800000.0,3352800000.0,2282100000.0,1761100000.0
Non Current Deferred Revenue,4621800000.0,3352800000.0,2282100000.0,1761100000.0
Long Term Debt And Capital Lease Obligation,279200000.0,276100000.0,1981500000.0,3420700000.0
Long Term Capital Lease Obligation,279200000.0,276100000.0,313400000.0,336600000.0
Long Term Debt,,,1668100000.0,3084100000.0
Current Liabilities,7737500000.0,8306300000.0,5116700000.0,2691700000.0
Current Deferred Liabilities,4674600000.0,3641200000.0,2741900000.0,2049100000.0
Current Deferred Revenue,4674600000.0,3641200000.0,2741900000.0,2049100000.0
Current Debt And Capital Lease Obligation,1991500000.0,3676800000.0,1557900000.0,
Current Debt,1991500000.0,3676800000.0,1557900000.0,
Other Current Borrowings,1991500000.0,3676800000.0,1557900000.0,
Pensionand Other Post Retirement Benefit Plans Current,548300000.0,461100000.0,430600000.0,322200000.0
Payables And Accrued Expenses,523100000.0,527200000.0,386300000.0,320400000.0
Current Accrued Expenses,390800000.0,399200000.0,329400000.0,256800000.0
Payables,132300000.0,128000000.0,56900000.0,63600000.0
Accounts Payable,132300000.0,128000000.0,56900000.0,63600000.0
Total Assets,14501100000.0,12253600000.0,10241600000.0,9065400000.0
Total Non Current Assets,8453100000.0,5838700000.0,5594300000.0,3936200000.0
Other Non Current Assets,344800000.0,504700000.0,421400000.0,603900000.0
Non Current Deferred Assets,547100000.0,550100000.0,494600000.0,
Non Current Accounts Receivable,653300000.0,,,
Investments And Advances,3047900000.0,1051900000.0,888300000.0,554400000.0
Investmentin Financial Assets,3047900000.0,1051900000.0,888300000.0,554400000.0
Available For Sale Securities,3047900000.0,1051900000.0,888300000.0,554400000.0
Goodwill And Other Intangible Assets,3242200000.0,3132200000.0,3208700000.0,2171100000.0
Other Intangible Assets,315400000.0,384500000.0,498600000.0,358200000.0
Goodwill,2926800000.0,2747700000.0,2710100000.0,1812900000.0
Net PPE,617800000.0,599800000.0,581300000.0,606800000.0
Accumulated Depreciation,-528300000.0,-469700000.0,-399000000.0,-321000000.0
Gross PPE,617800000.0,599800000.0,581300000.0,606800000.0
Leases,268900000.0,249300000.0,231600000.0,229500000.0
Other Properties,617800000.0,599800000.0,581300000.0,606800000.0
Machinery Furniture Equipment,479800000.0,449400000.0,392400000.0,346700000.0
Land And Improvements,87200000.0,87200000.0,49600000.0,49600000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,6048000000.0,6414900000.0,4647300000.0,5129200000.0
Other Current Assets,466800000.0,320200000.0,229300000.0,344300000.0
Current Deferred Assets,339200000.0,317700000.0,276500000.0,
Prepaid Assets,466800000.0,320200000.0,229300000.0,344300000.0
Receivables,2852000000.0,2142500000.0,1240400000.0,1037100000.0
Other Receivables,388800000.0,,,
Accounts Receivable,2463200000.0,2142500000.0,1240400000.0,1037100000.0
Allowance For Doubtful Accounts Receivable,-7800000.0,-8900000.0,-11200000.0,-2300000.0
Gross Accounts Receivable,2471000000.0,2151400000.0,1251600000.0,1039400000.0
Cash Cash Equivalents And Short Term Investments,2390000000.0,3634500000.0,2901100000.0,3747800000.0
Other Short Term Investments,1254700000.0,1516000000.0,1026900000.0,789800000.0
Cash And Cash Equivalents,1135300000.0,2118500000.0,1874200000.0,2958000000.0
